key,fare_amount
2014-06-14 13:39:00.000000107,11.273977543965376
2014-06-14 13:39:00.00000048,11.27091243135158
2014-06-14 13:39:00.00000043,11.27605048037518
2014-06-14 13:39:00.000000123,11.268494557626665
2014-06-14 13:39:00.000000134,11.275152615429082
2014-06-14 13:39:00.000000142,11.274170932743093
2014-06-14 13:39:00.000000122,11.267931831497807
2014-06-14 13:39:00.000000176,11.2698717459571
2011-12-12 09:42:12.0000004,11.274627628411189
2011-12-12 09:42:12.0000002,11.278408740640977
2011-12-12 09:42:12.0000001,11.267357444605123
2011-12-12 09:42:12.0000003,11.273125851606906
2011-12-12 09:42:12.0000005,11.273907307308933
2013-06-27 00:20:40.0000001,11.291253266485665
2013-06-27 00:20:40.0000003,11.277260046998432
2009-02-20 13:34:16.0000001,11.278491660968227
2009-02-20 13:34:16.0000002,11.277945060807891
2009-02-20 13:34:16.0000003,11.277517992585185
2010-08-22 21:14:08.0000001,11.283062668140632
2010-08-22 21:14:08.0000005,11.263034255484545
2010-08-22 21:14:08.0000003,11.26913801753047
2010-08-22 21:14:08.0000002,11.277190366072388
2012-08-06 08:58:08.0000002,11.269361592845506
2012-08-06 08:58:08.0000001,11.277302822078068
2013-11-04 08:34:12.0000003,11.27965118551477
2013-11-04 08:34:12.0000001,11.276155000621868
2013-11-04 08:34:12.0000002,11.27128309487259
2011-06-24 20:34:48.0000002,11.271469623836133
2011-06-24 20:34:48.0000001,11.285372546586661
2011-03-28 20:38:36.0000003,11.27392355941533
2011-03-28 20:38:36.0000004,11.280642230996365
2011-03-28 20:38:36.0000002,11.271881669446381
2011-08-14 20:36:28.0000004,11.268574754696358
2011-08-14 20:36:28.0000001,11.27104239830349
2011-08-14 20:36:28.0000003,11.255833229585402
2011-08-14 20:36:28.0000002,11.276896038907331
2015-02-21 15:52:44.0000004,11.262881767138477
2015-02-21 15:52:44.0000003,11.269683499722756
2015-02-21 15:52:44.0000002,11.278351739250919
2015-02-21 15:52:44.0000001,11.274576845691033
2013-01-29 11:29:52.0000001,11.276572941462401
2014-09-12 19:03:48.0000001,11.2695191596782
2013-11-09 18:52:40.0000004,11.269897506782074
2013-11-09 18:52:40.0000002,11.267708322631485
2013-04-25 16:10:04.0000001,11.24514919322186
2013-04-25 16:10:04.0000002,11.272525299343542
2013-09-07 14:37:52.0000001,11.280024393252114
2013-09-07 14:37:52.0000002,11.267452361536009
2013-09-07 14:37:52.0000003,11.273821999860026
2011-05-21 13:16:20.0000004,11.27705065443439
2011-05-21 13:16:20.0000001,11.275118030214017
2011-05-21 13:16:20.0000003,11.275549342521572
2011-11-25 16:36:24.0000002,11.270034100990372
2011-11-25 16:36:24.0000001,11.276864936042015
2015-01-31 20:54:04.0000001,11.269884523202713
2010-11-01 23:31:28.0000002,11.27563056060945
2010-11-01 23:31:28.0000001,11.2721668646458
2010-11-01 23:31:28.0000003,11.274441728523325
2011-03-24 15:57:04.0000003,11.272926700243403
2011-03-24 15:57:04.0000001,11.278988989096735
2010-05-10 10:37:04.0000005,11.27355921437794
2010-05-10 10:37:04.0000002,11.274244541585805
2010-05-10 10:37:04.0000003,11.264608383972426
2010-05-10 10:37:04.0000006,11.268837079518889
2012-06-09 16:53:44.0000002,11.274140502744224
2012-08-22 22:39:20.0000003,11.263566866810311
2012-08-22 22:39:20.0000001,11.271760999799245
2012-12-23 02:29:16.0000001,11.276170877003782
2012-06-30 15:55:12.0000004,11.274558544756882
2012-06-30 15:55:12.0000002,11.271315622136903
2012-06-30 15:55:12.0000003,11.26479103246123
2012-06-30 15:55:12.0000001,11.274890074691406
2011-10-02 23:36:00.00000056,11.282500685232312
2011-10-02 23:36:00.00000086,11.276967281060312
2011-10-02 23:36:00.00000081,11.256983568435897
2011-10-02 23:36:00.0000009,11.276791831972233
2011-10-02 23:36:00.00000041,11.266483831845145
2011-10-02 23:36:00.00000091,11.270156649017657
2011-10-02 23:36:00.0000008,11.268793952331382
2011-10-02 23:36:00.00000015,11.274970682559909
2011-10-02 23:36:00.00000014,11.272778657224386
2011-10-02 23:36:00.00000047,11.273648641146774
2011-10-02 23:36:00.00000076,11.276144620779245
2011-10-02 23:36:00.00000011,11.270762949007402
2011-10-02 23:36:00.00000075,11.272540728423895
2011-10-02 23:36:00.00000035,11.272691469605832
2011-10-02 23:36:00.00000099,11.263892319961972
2011-10-02 23:36:00.00000062,11.270134494433474
2011-10-02 23:36:00.00000085,11.274949035528737
2011-10-02 23:36:00.00000043,11.26866777319525
2011-10-02 23:36:00.00000071,11.27864316470342
2011-10-02 23:36:00.00000023,11.277850761706372
2011-10-02 23:36:00.00000092,11.271040144542603
2011-10-02 23:36:00.00000037,11.275580925976529
2011-10-02 23:36:00.00000083,11.275240300383198
2011-10-02 23:36:00.00000054,11.278162013635812
2011-10-02 23:36:00.00000073,11.266775466871861
2011-10-02 23:36:00.0000005,11.269569466237819
2011-10-02 23:36:00.00000095,11.277246357847712
2011-10-02 23:36:00.00000088,11.279956165076065
2011-10-02 23:36:00.00000030,11.277804203559537
2011-10-02 23:36:00.0000007,11.270967598404113
2011-10-02 23:36:00.00000013,11.280415540472168
2011-10-02 23:36:00.00000065,11.276287156528744
2011-10-02 23:36:00.00000089,11.304636195231197
2011-10-02 23:36:00.00000096,11.276131168780815
2011-10-02 23:36:00.00000039,11.275451713547058
2011-10-02 23:36:00.00000038,11.27961526557891
2011-10-02 23:36:00.00000067,11.286380992520488
2011-10-02 23:36:00.00000077,11.267091555001917
2011-10-02 23:36:00.00000020,11.27810906408559
2011-10-02 23:36:00.00000063,11.285823707772447
2011-10-02 23:36:00.00000012,11.26831620254143
2011-10-02 23:36:00.00000058,11.268386158681427
2011-10-02 23:36:00.00000026,11.271409287193386
2011-10-02 23:36:00.00000074,11.254305044449723
2011-10-02 23:36:00.00000059,11.310265741610039
2011-10-02 23:36:00.00000090,11.262974640020555
2011-10-02 23:36:00.0000004,11.271331109881432
2011-10-02 23:36:00.0000003,11.273509331021623
2011-10-02 23:36:00.00000021,11.281081416129974
2011-10-02 23:36:00.00000097,11.269050916183955
2011-10-02 23:36:00.00000036,11.263457110981184
2011-10-02 23:36:00.00000024,11.2560275783109
2011-10-02 23:36:00.00000082,11.30224983999701
2011-10-02 23:36:00.000000100,11.278987554219496
2011-10-02 23:36:00.00000040,11.270340481456708
2011-10-02 23:36:00.00000022,11.276051180067883
2013-03-21 12:47:28.0000006,11.279685831934584
2013-03-21 12:47:28.0000008,11.27803149921218
2013-03-21 12:47:28.0000003,11.270676313471997
2013-03-21 12:47:28.0000005,11.27716665411675
2013-03-21 12:47:28.0000002,11.275501068780619
2013-06-07 03:02:56.0000002,11.25567873234853
2013-06-07 03:02:56.0000001,11.271533837061076
2010-09-05 22:31:32.0000002,11.274843470271403
2013-07-12 23:33:24.0000001,11.275933123342355
2009-12-03 02:32:08.0000001,11.25582637233781
2009-10-15 03:50:36.0000001,11.272164252871839
2011-09-25 22:36:32.0000002,11.26000995848051
2011-09-25 22:36:32.0000001,11.268901823949852
2015-06-08 20:02:56.0000001,11.274173640748284
2014-07-16 08:03:32.0000002,11.270499161573266
2014-07-16 08:03:32.0000001,11.277769007631594
2011-12-15 13:14:32.0000002,11.273598422579589
2011-12-15 13:14:32.0000001,11.271125744634265
2011-10-11 22:13:48.0000002,11.279803869731229
2011-10-11 22:13:48.0000005,11.266623007239161
2011-10-11 22:13:48.0000003,11.270110754810444
2013-09-14 16:53:20.0000001,11.279625848253458
2013-09-14 16:53:20.0000002,11.276312200794735
2014-02-06 09:09:56.0000004,11.277381031098201
2014-02-06 09:09:56.0000003,11.278072405845677
2014-02-06 09:09:56.0000001,11.273148956947583
2009-06-10 16:55:00.00000081,11.275078057801338
2009-06-10 16:55:00.00000029,11.274019109790078
2009-06-10 16:55:00.000000109,11.269326941580529
2009-06-10 16:55:00.00000098,11.30455521195942
2009-06-10 16:55:00.00000054,11.275265404648987
2009-06-10 16:55:00.00000021,11.277656481581296
2009-06-10 16:55:00.00000012,11.273180430082705
2009-06-10 16:55:00.00000033,11.274741402034278
2009-06-10 16:55:00.00000024,11.280917975550688
2009-06-10 16:55:00.00000099,11.270543296351484
2009-06-10 16:55:00.0000009,11.27335600165231
2009-06-10 16:55:00.000000158,11.276281431462511
2009-06-10 16:55:00.000000141,11.2726322543897
2009-06-10 16:55:00.00000093,11.275015168834273
2009-06-10 16:55:00.000000161,11.27659786854058
2009-06-10 16:55:00.00000088,11.274466902437187
2009-06-10 16:55:00.0000003,11.269997255716996
2009-06-10 16:55:00.00000018,11.27703692080161
2009-06-10 16:55:00.00000047,11.274588160319169
2009-06-10 16:55:00.000000154,11.276520172421824
2009-06-10 16:55:00.000000131,11.273041570187605
2009-06-10 16:55:00.00000046,11.278896988908903
2009-06-10 16:55:00.0000004,11.271896033992608
2009-06-10 16:55:00.000000107,11.273375758346836
2009-06-10 16:55:00.000000114,11.280692901057987
2009-06-10 16:55:00.000000117,11.277825140447478
2009-06-10 16:55:00.000000162,11.272670317808029
2009-06-10 16:55:00.00000049,11.269901964394295
2009-06-10 16:55:00.00000069,11.282478212641395
2009-06-10 16:55:00.000000111,11.276086449827886
2009-06-10 16:55:00.00000083,11.277414416419983
2009-06-10 16:55:00.000000166,11.2708928283601
2009-06-10 16:55:00.000000135,11.27644154071372
2009-06-10 16:55:00.00000044,11.272719794900766
2009-06-10 16:55:00.00000085,11.278802587229917
2009-06-10 16:55:00.000000115,11.273687037527942
2009-06-10 16:55:00.000000108,11.279502530365745
2009-06-10 16:55:00.00000034,11.277119418244293
2009-06-10 16:55:00.00000060,11.275881432526177
2009-06-10 16:55:00.000000120,11.276392721014236
2009-06-10 16:55:00.000000174,11.281967699586932
2009-06-10 16:55:00.0000007,11.275810646903413
2009-06-10 16:55:00.000000159,11.273934097981309
2009-06-10 16:55:00.000000171,11.282436782668817
2009-06-10 16:55:00.000000145,11.275354493775946
2009-06-10 16:55:00.00000074,11.273864010602434
2009-06-10 16:55:00.000000138,11.26956518562211
2009-06-10 16:55:00.00000048,11.273665668776403
2009-06-10 16:55:00.000000101,11.274152490922699
2009-06-10 16:55:00.000000153,11.276084093621986
2009-06-10 16:55:00.0000002,11.280908127541217
2009-06-10 16:55:00.00000037,11.271567078057661
2009-06-10 16:55:00.000000151,11.276437632700123
2009-06-10 16:55:00.000000127,11.272582149329654
2009-06-10 16:55:00.000000144,11.271002746033844
2009-06-10 16:55:00.000000165,11.277682480137251
2009-06-10 16:55:00.0000008,11.273412598019618
2009-06-10 16:55:00.000000122,11.270123098409933
2009-06-10 16:55:00.00000055,11.274967233878407
2009-06-10 16:55:00.00000079,11.277410572723369
2009-06-10 16:55:00.00000016,11.278126915306542
2009-06-10 16:55:00.000000160,11.26495909382122
2009-06-10 16:55:00.000000139,11.275137642279166
2009-06-10 16:55:00.00000075,11.274113923388906
2009-06-10 16:55:00.00000017,11.273478401104896
2009-06-10 16:55:00.00000070,11.272575046716486
2009-06-10 16:55:00.000000118,11.278935439599662
2009-06-10 16:55:00.00000066,11.280339667341215
2009-06-10 16:55:00.000000164,11.27586299567487
2009-06-10 16:55:00.000000100,11.273795869929694
2009-06-10 16:55:00.00000082,11.278044682902449
2009-06-10 16:55:00.00000090,11.2838204903064
2009-06-10 16:55:00.000000125,11.27760696500258
2009-06-10 16:55:00.000000149,11.269240756925097
2009-06-10 16:55:00.00000068,11.267504158284368
2009-06-10 16:55:00.00000039,11.274767567700371
2009-06-10 16:55:00.000000124,11.276180369092552
2009-06-10 16:55:00.00000053,11.27654696783261
2009-06-10 16:55:00.00000045,11.269606944915566
2009-06-10 16:55:00.000000102,11.275683401580434
2009-06-10 16:55:00.000000140,11.274989139479207
2009-06-10 16:55:00.000000148,11.275261657280009
2009-06-10 16:55:00.000000147,11.273289545482516
2009-06-10 16:55:00.00000097,11.266452069773665
2009-06-10 16:55:00.00000094,11.269859207750313
2009-06-10 16:55:00.00000078,11.278532198345019
2009-06-10 16:55:00.00000035,11.270721609088055
2009-06-10 16:55:00.00000072,11.275736341119925
2009-06-10 16:55:00.00000031,11.276288623235747
2009-06-10 16:55:00.00000056,11.273650725941302
2009-06-10 16:55:00.000000128,11.265486141668966
2009-06-10 16:55:00.00000057,11.275022203873233
2009-06-10 16:55:00.00000030,11.275313980899396
2009-06-10 16:55:00.00000043,11.273776057791455
2009-06-10 16:55:00.000000146,11.280191574326215
2009-06-10 16:55:00.00000010,11.272859670950515
2009-06-10 16:55:00.00000067,11.26237765370586
2009-06-10 16:55:00.000000119,11.272505880539278
2009-06-10 16:55:00.00000076,11.270420276149885
2009-06-10 16:55:00.00000025,11.270338688085433
2009-06-10 16:55:00.00000071,11.267396141091837
2009-06-10 16:55:00.000000143,11.276899348264994
2013-06-26 11:19:36.0000002,11.276147171825585
2014-09-05 10:02:48.0000004,11.27038000107979
2014-09-05 10:02:48.0000002,11.274095449021363
2014-09-05 10:02:48.0000001,11.27274312381397
2014-09-05 10:02:48.0000003,11.272372104248765
2012-09-19 12:31:40.0000001,11.275221032620315
2012-09-19 12:31:40.0000002,11.277614351487205
2009-03-22 04:31:40.0000002,11.276418735212767
2009-08-27 02:31:44.0000001,11.290733856184545
2009-05-02 20:11:32.0000001,11.274829391328746
2009-05-02 20:11:32.0000004,11.278383206863953
2011-02-20 02:31:16.0000002,11.274576213898303
2011-02-20 02:31:16.0000001,11.285063335828397
2011-06-24 12:03:00.00000010,11.268194101191805
2011-06-24 12:03:00.00000067,11.282450144338357
2011-06-24 12:03:00.00000071,11.27167463844399
2011-06-24 12:03:00.000000100,11.27332367748605
2011-06-24 12:03:00.000000145,11.277319552547242
2011-06-24 12:03:00.000000152,11.273693252552057
2011-06-24 12:03:00.00000026,11.271658014036321
2011-06-24 12:03:00.000000199,11.275632639021183
2011-06-24 12:03:00.000000195,11.27961443322698
2011-06-24 12:03:00.000000119,11.273558485396366
2011-06-24 12:03:00.00000086,11.277077307604573
2011-06-24 12:03:00.00000012,11.276173160176562
2011-06-24 12:03:00.00000097,11.266754850253575
2011-06-24 12:03:00.00000058,11.274899651005182
2011-06-24 12:03:00.000000176,11.275885695900529
2011-06-24 12:03:00.000000139,11.27709987474362
2011-06-24 12:03:00.00000048,11.272496751695952
2011-06-24 12:03:00.000000159,11.273435607223448
2011-06-24 12:03:00.00000079,11.27164783866968
2011-06-24 12:03:00.000000138,11.279730024033364
2011-06-24 12:03:00.000000135,11.271541307934022
2011-06-24 12:03:00.000000173,11.277280351408914
2011-06-24 12:03:00.000000162,11.271772639214344
2011-06-24 12:03:00.00000018,11.275832710720628
2011-06-24 12:03:00.000000136,11.273308118890458
2011-06-24 12:03:00.000000185,11.279152114406452
2011-06-24 12:03:00.00000069,11.275759998093788
2011-06-24 12:03:00.000000105,11.276436112690222
2011-06-24 12:03:00.000000180,11.269442300054449
2011-06-24 12:03:00.00000053,11.28146084702549
2011-06-24 12:03:00.000000142,11.27082353892683
2011-06-24 12:03:00.000000188,11.274241960112427
2011-06-24 12:03:00.00000089,11.27719974352343
2011-06-24 12:03:00.000000109,11.278191637834517
2011-06-24 12:03:00.00000074,11.272664597143681
2011-06-24 12:03:00.000000113,11.270945837963097
2011-06-24 12:03:00.00000044,11.275224714554827
2011-06-24 12:03:00.000000183,11.269598184342675
2011-06-24 12:03:00.00000047,11.275949109893254
2011-06-24 12:03:00.0000006,11.27490219606034
2011-06-24 12:03:00.0000005,11.277283596048168
2011-06-24 12:03:00.000000200,11.273644968889547
2011-06-24 12:03:00.000000127,11.272834898065778
2011-06-24 12:03:00.000000120,11.271951806263523
2011-06-24 12:03:00.000000133,11.27045019137451
2011-06-24 12:03:00.00000073,11.269731391948307
2011-06-24 12:03:00.000000101,11.271850003903607
2011-06-24 12:03:00.000000187,11.275856272442102
2011-06-24 12:03:00.000000122,11.275831011128963
2011-06-24 12:03:00.000000175,11.277835561444656
2011-06-24 12:03:00.000000154,11.27083075860963
2011-06-24 12:03:00.000000197,11.273111059353578
2011-06-24 12:03:00.00000017,11.27188977764796
2011-06-24 12:03:00.000000186,11.27101328525843
2011-06-24 12:03:00.00000020,11.274952789804985
2011-06-24 12:03:00.00000035,11.26671554915941
2011-06-24 12:03:00.000000193,11.274779824794557
2011-06-24 12:03:00.000000201,11.275014219530462
2011-06-24 12:03:00.00000054,11.282884199307738
2011-06-24 12:03:00.00000075,11.272780642260704
2011-06-24 12:03:00.000000114,11.277737720033985
2011-06-24 12:03:00.00000062,11.274441894673604
2011-06-24 12:03:00.00000055,11.261350077561778
2011-06-24 12:03:00.00000025,11.273604592020124
2011-06-24 12:03:00.00000022,11.277258727603742
2011-06-24 12:03:00.000000144,11.286208419232155
2011-06-24 12:03:00.000000177,11.274019178255047
2011-06-24 12:03:00.000000124,11.275808647319925
2011-06-24 12:03:00.00000094,11.275285351585246
2011-06-24 12:03:00.00000041,11.269252877642526
2011-06-24 12:03:00.000000141,11.273857437478288
2011-06-24 12:03:00.00000092,11.274668753258231
2011-06-24 12:03:00.000000189,11.267742999558074
2011-06-24 12:03:00.000000171,11.270148439900181
2011-06-24 12:03:00.000000157,11.273482960357393
2011-06-24 12:03:00.000000179,11.275678828274561
2011-06-24 12:03:00.000000107,11.273599778818918
2011-06-24 12:03:00.00000095,11.268868168178157
2011-06-24 12:03:00.00000076,11.280798214895928
2011-06-24 12:03:00.000000156,11.278653594483725
2011-06-24 12:03:00.000000111,11.272667397124541
2011-06-24 12:03:00.000000116,11.267910488218313
2011-06-24 12:03:00.00000033,11.279746739333358
2011-06-24 12:03:00.00000082,11.275066817730611
2011-06-24 12:03:00.00000078,11.278917402554551
2011-06-24 12:03:00.00000051,11.275553186654236
2011-06-24 12:03:00.000000143,11.277721919652489
2011-06-24 12:03:00.000000126,11.267455830098726
2011-06-24 12:03:00.00000088,11.275795524213462
2011-06-24 12:03:00.000000191,11.267530844885236
2011-06-24 12:03:00.00000063,11.264152111572749
2011-06-24 12:03:00.00000045,11.284573699214821
2011-06-24 12:03:00.00000060,11.274237382729734
2011-06-24 12:03:00.00000040,11.282436552024254
2011-06-24 12:03:00.00000057,11.276258141760346
2011-06-24 12:03:00.00000013,11.274514010696862
2011-06-24 12:03:00.00000068,11.2735879422905
2011-06-24 12:03:00.000000165,11.276860215592517
2011-06-24 12:03:00.00000056,11.274809800487999
2011-06-24 12:03:00.000000150,11.276679364111553
2011-06-24 12:03:00.00000052,11.27400367064099
2011-06-24 12:03:00.00000085,11.298535893009447
2011-06-24 12:03:00.000000190,11.273943179628198
2011-06-24 12:03:00.00000072,11.275070343294392
2011-06-24 12:03:00.000000137,11.274516405198979
2011-06-24 12:03:00.000000102,11.272166658942805
2011-06-24 12:03:00.000000106,11.271460432780682
2011-06-24 12:03:00.000000118,11.270420540239208
2011-06-24 12:03:00.00000046,11.27270085333154
2011-06-24 12:03:00.000000110,11.268557871407193
2011-06-24 12:03:00.000000181,11.274682583086168
2011-06-24 12:03:00.000000194,11.272880647157674
2011-06-24 12:03:00.00000061,11.274992376981313
2011-06-24 12:03:00.0000001,11.276190352087202
2011-06-24 12:03:00.00000087,11.27341668301443
2011-06-24 12:03:00.00000066,11.276487537263266
2011-06-24 12:03:00.000000146,11.278149254525257
2011-06-24 12:03:00.000000149,11.24488619932472
2011-06-24 12:03:00.00000038,11.270885566018098
2011-06-24 12:03:00.000000196,11.271582507724354
2011-06-24 12:03:00.00000093,11.275625781546143
2011-06-24 12:03:00.000000170,11.274445344593971
2011-06-24 12:03:00.000000168,11.268178840852734
2011-06-24 12:03:00.0000002,11.269821493594542
2011-06-24 12:03:00.00000042,11.269105171007752
2014-06-15 07:06:00.0000006,11.273258768376573
2014-06-15 07:06:00.00000037,11.275660818239146
2014-06-15 07:06:00.00000025,11.276715379111554
2014-06-15 07:06:00.0000008,11.276315850560625
2014-06-15 07:06:00.00000036,11.28116008251434
2014-06-15 07:06:00.00000042,11.268175474188427
2014-06-15 07:06:00.00000033,11.273693248848833
2014-06-15 07:06:00.00000013,11.27552198790838
2014-06-15 07:06:00.00000035,11.2427751628105
2014-06-15 07:06:00.00000030,11.272291995205823
2014-06-15 07:06:00.00000024,11.272266934625303
2014-06-15 07:06:00.00000031,11.280946312279626
2014-06-15 07:06:00.0000009,11.282628277889906
2014-06-15 07:06:00.00000039,11.243612619620109
2014-06-15 07:06:00.00000010,11.270654671864417
2014-06-15 07:06:00.00000019,11.287501770773243
2014-06-15 07:06:00.00000041,11.27934065188333
2014-06-15 07:06:00.00000028,11.261875505181045
2014-06-15 07:06:00.00000014,11.294286604650551
2014-06-15 07:06:00.0000003,11.278195564637976
2014-06-15 07:06:00.00000017,11.243961095365272
